City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current description
728,Fereydun Kenar,36.69,52.52,44.04,68,0,8.68,IR,clear sky
729,Bairiki,1.33,172.98,82.4,74,40,10.29,KI,scattered clouds
730,Calama,-22.47,-68.93,75.2,13,0,25.28,CL,clear sky
731,Lazaro Cardenas,17.96,-102.2,81.7,65,95,6.4,MX,overcast clouds
732,Jumla,29.27,82.18,34.21,69,0,4.25,NP,clear sky
733,Penzance,50.12,-5.54,42.8,87,97,4.7,GB,overcast clouds
734,Union,40.63,-74.27,54.0,87,75,3.33,US,haze
735,Walvis Bay,-22.96,14.51,61.0,77,0,4.7,NA,clear sky
736,Dharchula,29.85,80.53,43.45,53,1,7.56,IN,clear sky
737,Berlevag,70.86,29.09,27.18,95,100,12.3,NO,overcast clouds
738,Kapuskasing,49.42,-82.43,10.4,92,100,8.05,CA,overcast clouds
739,Chyhyryn,49.08,32.66,35.44,90,100,11.97,UA,overcast clouds
740,Chumikan,54.72,135.31,-6.83,90,100,17.74,RU,light snow
741,Manuk Mangkaw,4.8,119.85,82.92,72,15,2.93,PH,few clouds
742,Bodden Town,19.28,-81.25,84.99,74,20,12.75,KY,few clouds
743,Bykovo,55.64,38.08,18.0,78,0,11.18,RU,clear sky
744,Suntar,62.14,117.63,-30.48,84,96,4.21,RU,overcast clouds
745,Matara,5.95,80.54,76.05,88,100,2.66,LK,overcast clouds
746,Flobecq,50.75,3.73,46.4,93,95,11.41,BE,mist
747,Chake Chake,-5.25,39.77,78.96,83,100,10.27,TZ,overcast clouds
748,Svetlogorsk,52.63,29.73,25.18,97,100,9.55,BY,overcast clouds
749,Visby,57.64,18.3,37.0,100,100,8.05,SE,overcast clouds
750,Derzhavinsk,51.1,66.32,7.86,92,0,6.87,KZ,clear sky
751,Manjacaze,-24.71,33.88,75.4,83,0,6.98,MZ,clear sky
752,Dillon,34.42,-79.37,68.0,56,1,5.82,US,clear sky
753,Udachnyy,66.42,112.4,-29.2,66,0,4.47,RU,clear sky
754,Hailar,49.2,119.7,-12.64,87,18,3.67,CN,few clouds
755,Bela Vista,-22.11,-56.52,92.68,40,18,5.84,BR,few clouds
756,Berzence,46.21,17.15,37.4,93,90,4.7,HU,mist
757,Sur,22.57,59.53,70.47,48,0,6.76,OM,clear sky
758,Mahajanga,-15.72,46.32,75.2,100,40,4.7,MG,moderate rain
759,Smithers,54.78,-127.17,24.8,92,75,6.93,CA,broken clouds
760,Sijunjung,-0.69,100.95,70.61,77,100,1.88,ID,light rain
761,Hare Bay,48.85,-54.01,33.8,96,97,4.7,CA,overcast clouds
762,Itarema,-2.92,-39.92,81.16,63,12,16.11,BR,few clouds
763,Lerwick,60.15,-1.15,44.6,87,100,19.46,GB,light rain
764,Daru,-9.08,143.21,77.94,87,96,8.12,PG,light rain
765,Wagar,16.15,36.2,66.99,72,0,10.98,SD,clear sky
766,Marystown,47.17,-55.15,35.94,84,50,8.86,CA,scattered clouds
767,Golub-Dobrzyn,53.11,19.05,36.0,93,100,1.01,PL,overcast clouds
768,Chara,56.91,118.26,-27.29,72,50,0.72,RU,scattered clouds
769,Pundaguitan,6.37,126.17,82.42,74,100,6.42,PH,moderate rain
770,Grootfontein,-19.57,18.12,77.7,30,40,8.77,NA,scattered clouds
771,Pak Phanang,8.35,100.2,78.17,82,100,4.14,TH,light rain
772,Usinsk,65.99,57.53,8.69,95,100,12.95,RU,overcast clouds
773,Elko,41.0,-115.5,33.01,77,51,5.99,US,broken clouds
774,Luganville,-15.53,167.17,80.6,94,75,1.12,VU,light rain
775,Khor,47.89,134.95,2.41,86,0,7.4,RU,clear sky
776,Atraulia,26.33,82.95,65.35,71,0,8.9,IN,clear sky
777,Koundara,12.48,-13.3,81.03,21,0,3.36,GN,clear sky
778,Homer,59.64,-151.55,42.8,60,20,10.29,US,few clouds
779,Rancagua,-34.17,-70.74,84.2,25,0,11.65,CL,clear sky
780,Westerland,54.91,8.3,37.4,93,100,8.05,DE,overcast clouds
781,Murgud,16.4,74.2,68.59,69,9,1.83,IN,clear sky
782,Gat,31.61,34.76,62.01,49,89,1.32,IL,overcast clouds
783,Castres,43.58,2.17,46.0,87,90,12.75,FR,overcast clouds
784,Rivadavia,-33.19,-68.46,95.0,10,0,4.7,AR,clear sky
785,Northam,51.03,-4.22,42.01,88,99,4.0,GB,overcast clouds
786,Nemencine,54.85,25.48,24.01,85,90,9.17,LT,overcast clouds
787,Darnah,32.77,22.64,61.34,72,77,26.62,LY,broken clouds
788,Belaya Gora,68.53,146.42,-33.57,83,90,3.0,RU,overcast clouds
789,Tagusao,9.19,117.81,79.21,80,19,4.94,PH,few clouds
790,La Sarre,48.8,-79.2,12.72,94,100,12.57,CA,overcast clouds
791,Ryotsu,38.08,138.43,44.44,86,92,6.15,JP,overcast clouds
792,Eureka,40.8,-124.16,54.0,97,100,1.01,US,overcast clouds
793,Mana,5.66,-53.78,78.75,87,100,8.32,GF,overcast clouds
794,Wiang Sa,8.64,99.37,73.96,87,98,1.05,TH,heavy intensity rain
795,Kathmandu,27.72,85.32,44.6,87,20,2.24,NP,few clouds
796,Mehamn,71.04,27.85,29.21,97,100,8.63,NO,overcast clouds
797,Iskateley,67.68,53.15,20.21,97,100,12.88,RU,overcast clouds
798,San Angelo,31.46,-100.44,57.0,46,1,10.29,US,clear sky
799,Hakkari,37.58,44.17,26.98,88,80,1.5,TR,broken clouds
800,Nelson Bay,-32.72,152.15,69.8,64,75,10.29,AU,broken clouds
801,Oriximina,-1.77,-55.87,89.33,49,76,7.02,BR,broken clouds
802,Tashkent,41.26,69.22,28.4,100,90,4.7,UZ,mist
803,Svetlaya,46.54,138.33,5.68,82,0,10.31,RU,clear sky
804,Belomorsk,64.52,34.77,31.05,99,100,4.74,RU,overcast clouds
805,Loiza,18.43,-65.88,82.4,74,40,14.99,PR,scattered clouds
806,Erdaojiang,41.78,126.03,13.75,84,88,4.72,CN,overcast clouds
807,Murud,18.33,72.97,78.24,60,100,5.99,IN,overcast clouds
808,Litovko,49.24,135.17,3.45,81,0,4.23,RU,clear sky
809,Oistins,13.07,-59.53,84.2,70,40,12.75,BB,scattered clouds
810,Neuquen,-38.95,-68.06,68.0,49,75,6.93,AR,light rain
811,Margate,51.38,1.39,46.0,80,66,1.99,GB,broken clouds
812,Saint-Georges,12.06,-61.75,84.2,74,75,17.22,GD,broken clouds
813,Kangaatsiaq,68.31,-53.46,17.4,85,100,6.49,GL,overcast clouds
814,Palimbang,6.21,124.19,78.91,76,100,3.67,PH,light rain
815,Camana,-16.62,-72.71,70.97,66,54,6.6,PE,broken clouds
816,Aldama,22.92,-98.07,82.99,74,90,3.0,MX,overcast clouds
817,Grand Baie,-20.02,57.58,75.0,75,9,8.01,MU,light rain
818,Copiapo,-27.37,-70.33,66.2,59,0,11.41,CL,clear sky
819,Muhos,64.81,25.99,28.4,92,90,2.24,FI,overcast clouds
820,Blyth,55.13,-1.51,44.01,93,75,3.36,GB,broken clouds
821,La Libertad,-2.23,-80.9,74.7,77,100,13.13,EC,overcast clouds
822,Mayo,38.89,-76.51,61.0,87,1,8.05,US,clear sky
823,Dukat,62.55,155.55,-23.22,85,100,4.9,RU,overcast clouds
824,Mingshui,36.72,117.5,35.01,65,21,1.01,CN,few clouds
825,Minot,48.23,-101.3,23.0,85,90,3.36,US,mist
826,Springbok,-29.66,17.89,50.4,79,0,4.27,ZA,clear sky
827,Manokwari,-0.87,134.08,79.56,73,0,3.76,ID,clear sky
828,Xining,36.62,101.77,10.47,89,99,1.21,CN,overcast clouds
829,Plettenberg Bay,-34.05,23.37,62.69,80,36,3.29,ZA,scattered clouds
830,Anloga,5.79,0.9,82.4,83,20,8.05,GH,thunderstorm
831,Denpasar,-8.65,115.22,78.8,88,20,4.7,ID,few clouds
832,Baglung,28.27,83.59,52.21,43,0,5.55,NP,clear sky
833,Malanje,-9.54,16.34,62.46,92,100,4.14,AO,overcast clouds
834,Chapais,49.78,-74.85,12.2,85,1,10.29,CA,clear sky
835,Deer Lake,49.17,-57.43,32.0,94,75,9.17,CA,light snow
836,Ortakoy,38.74,34.04,48.2,66,0,11.41,TR,clear sky
837,Qasigiannguit,68.82,-51.19,19.4,67,75,1.12,GL,broken clouds
838,Villa Carlos Paz,-31.42,-64.5,91.99,40,20,16.11,AR,few clouds
839,Omboue,-1.57,9.26,77.61,89,100,5.68,GA,overcast clouds
840,Kondinskoye,59.65,67.41,14.31,95,54,8.32,RU,broken clouds
841,Launceston,-41.45,147.17,59.0,87,97,8.05,AU,overcast clouds
842,Zhezkazgan,47.8,67.71,2.91,92,0,5.82,KZ,clear sky
843,Porto Nacional,-10.71,-48.42,86.0,66,20,9.17,BR,few clouds
844,Yinchuan,38.47,106.27,11.46,61,0,8.1,CN,clear sky
845,Behshahr,36.69,53.55,39.13,69,0,5.59,IR,clear sky
846,Mayumba,-3.43,10.66,77.79,91,79,7.09,GA,broken clouds
847,Teya,60.38,92.63,-13.22,86,68,4.43,RU,broken clouds
848,Varzea Da Palma,-17.6,-44.73,76.84,84,77,3.47,BR,broken clouds
849,Antigonish,45.62,-62.0,36.0,84,100,7.7,CA,overcast clouds
850,Am Timan,11.03,20.28,77.68,18,84,4.27,TD,broken clouds
851,Impfondo,1.64,18.07,74.7,85,100,4.16,CG,light rain
852,Kisangani,0.52,25.2,72.36,86,90,3.6,CD,overcast clouds
853,Podor,16.65,-14.96,78.55,16,84,11.23,MR,broken clouds
854,Hay River,60.82,-115.8,-11.2,76,99,13.87,CA,overcast clouds
855,Lethem,3.38,-59.8,87.31,53,85,10.74,GY,overcast clouds
856,Tadine,-21.55,167.88,80.22,83,100,20.38,NC,overcast clouds
857,Petropavlivka,48.46,36.44,35.78,91,89,16.33,UA,overcast clouds
858,Tilichiki,60.47,166.1,1.44,93,100,11.01,RU,overcast clouds
859,Makaryev,57.88,43.81,9.97,95,16,4.7,RU,few clouds
860,Madison,34.73,-86.57,63.0,93,90,8.05,US,overcast clouds
861,Grants Pass,42.44,-123.33,46.0,75,1,5.82,US,clear sky
862,Puerto Asis,0.51,-76.5,80.6,78,40,9.17,CO,scattered clouds
863,Wanning,18.8,110.4,72.91,89,90,5.79,CN,overcast clouds
864,Ballina,-28.87,153.57,68.0,88,75,20.8,AU,broken clouds
865,Phalaborwa,-23.94,31.14,82.4,42,10,9.17,ZA,clear sky
866,Labuan,5.28,115.24,77.0,94,20,6.69,MY,few clouds
867,Port Alberni,49.24,-124.8,39.0,91,93,1.99,CA,overcast clouds
868,Coroneo,20.13,-100.33,75.99,43,50,5.01,MX,scattered clouds
869,Morada Nova,-5.11,-38.37,86.05,52,68,12.39,BR,broken clouds
870,Tornio,65.85,24.15,24.8,92,90,3.36,FI,light snow
871,Wasilla,61.58,-149.44,10.4,84,40,1.92,US,scattered clouds
872,Mangawan,24.68,81.55,64.22,78,40,2.93,IN,scattered clouds
873,Wuda,39.5,106.71,5.83,80,0,6.17,CN,clear sky
874,Iquique,-20.22,-70.14,71.6,64,0,20.8,CL,clear sky
875,San Pedro De Macoris,18.46,-69.3,84.2,78,40,6.93,DO,scattered clouds
876,College,64.86,-147.8,-2.99,75,20,5.82,US,few clouds
877,Newport,51.59,-3.0,41.0,90,33,7.14,GB,scattered clouds
878,Okha,53.57,142.95,10.04,96,100,12.46,RU,snow
879,Voskresenskoye,56.84,45.43,9.45,95,38,4.5,RU,scattered clouds
880,Yazoo City,32.86,-90.41,63.0,82,40,6.69,US,scattered clouds
881,Lanzhou,36.06,103.79,19.99,52,100,5.1,CN,overcast clouds
882,Mason City,43.15,-93.2,33.8,59,20,18.34,US,few clouds
883,Norden,53.6,7.2,39.99,90,100,4.0,DE,overcast clouds
884,Miraflores,19.22,-98.81,73.99,40,95,3.0,MX,overcast clouds
885,Dzaoudzi,-12.79,45.27,77.0,94,0,4.7,YT,clear sky
886,Sapang Dalaga,8.54,123.56,75.63,89,100,1.88,PH,moderate rain
887,Fallon,39.47,-118.78,39.2,69,40,5.82,US,scattered clouds
888,Kulhudhuffushi,6.62,73.07,81.63,71,49,5.06,MV,scattered clouds
889,Muroto,33.28,134.15,53.1,61,44,11.9,JP,scattered clouds
890,Penon Blanco,24.79,-104.04,74.88,19,0,14.83,MX,clear sky
891,Toora-Khem,52.47,96.11,-3.96,85,100,2.42,RU,overcast clouds
892,Dickinson,29.46,-95.05,70.0,64,90,6.93,US,overcast clouds
893,Itacare,-14.28,-39.0,76.1,73,0,6.42,BR,clear sky
894,Xingyi,24.19,102.82,46.62,94,35,3.31,CN,scattered clouds
895,Dedovichi,57.55,29.95,22.15,96,2,7.56,RU,clear sky
896,Atagay,55.1,99.39,2.61,89,99,3.29,RU,overcast clouds
897,Zolotonosha,49.67,32.04,34.56,97,100,11.48,UA,overcast clouds
898,Arica,-18.48,-70.3,71.6,64,0,13.87,CL,clear sky
899,Rovaniemi,66.5,25.72,19.4,92,90,3.36,FI,overcast clouds
900,Neepawa,50.23,-99.47,21.2,92,90,9.17,CA,overcast clouds
901,Corn Island,12.17,-83.04,81.0,79,72,11.1,NI,broken clouds
902,Chengde,40.97,117.94,8.67,82,20,7.05,CN,few clouds
903,Great Falls,47.5,-111.3,26.01,85,1,8.05,US,clear sky
904,Pendleton,45.67,-118.79,39.99,74,90,5.82,US,overcast clouds
905,Manado,1.49,124.85,75.2,94,20,2.24,ID,few clouds
906,Kibala,9.11,18.35,73.4,64,0,3.15,TD,clear sky
907,Mulege,26.88,-111.98,76.59,19,0,5.82,MX,clear sky
908,Presidencia Roque Saenz Pena,-26.79,-60.44,102.0,28,41,5.01,AR,scattered clouds
909,Yar,58.25,52.1,4.06,94,28,7.18,RU,scattered clouds
910,Port-Gentil,-0.72,8.78,80.6,88,40,10.29,GA,light rain
911,Blagoyevo,63.37,47.92,24.64,98,100,5.57,RU,light snow
912,Balaipungut,1.05,101.28,74.19,95,100,3.02,ID,moderate rain
913,Znamenskoye,57.13,73.83,11.16,96,100,5.01,RU,overcast clouds
914,Taonan,45.33,122.78,0.03,79,0,7.47,CN,clear sky
915,Guane,22.2,-84.09,79.38,72,43,6.93,CU,scattered clouds
916,Ushtobe,45.25,77.98,2.95,89,0,4.16,KZ,clear sky
917,Asmar,35.03,71.36,43.54,61,91,6.42,AF,overcast clouds
918,Port Augusta,-32.5,137.77,79.0,78,90,3.42,AU,moderate rain
919,Ciudad Bolivar,8.12,-63.55,85.05,60,100,12.46,VE,overcast clouds
920,Honningsvag,70.98,25.97,34.2,90,100,5.17,NO,light snow
921,Mecca,21.43,39.83,72.95,40,17,0.56,SA,few clouds
922,Palmas Bellas,9.23,-80.09,82.0,70,54,11.01,PA,broken clouds
923,Evensk,61.95,159.23,6.91,87,79,14.18,RU,broken clouds
924,Masalli,34.8,126.66,33.8,86,98,4.7,KR,overcast clouds
925,Tolyatti,53.53,49.35,6.8,84,94,4.47,RU,overcast clouds
926,Waitara,-38.92,174.25,60.01,74,31,10.0,NZ,scattered clouds
927,Waris Aliganj,25.02,85.63,67.15,51,96,6.13,IN,overcast clouds
928,Belousovka,50.13,82.52,3.2,84,75,3.02,KZ,mist
929,Ayagoz,47.97,80.44,-4.02,79,0,1.43,KZ,clear sky
930,Orbetello,42.44,11.22,42.8,93,40,5.82,IT,scattered clouds
931,Ishigaki,24.34,124.16,70.09,70,94,9.93,JP,overcast clouds
932,Santa Isabel Do Rio Negro,-0.41,-65.02,83.3,75,100,2.71,BR,light rain
933,Karpogory,64.0,44.45,24.91,99,100,4.83,RU,snow
934,Salinas,36.68,-121.66,57.2,93,90,9.17,US,mist
935,Ust-Karsk,52.7,118.81,-10.44,83,36,2.06,RU,scattered clouds
936,Mandera,3.94,41.87,83.03,25,3,9.31,KE,clear sky
937,Lata,40.16,-8.33,59.0,93,75,3.36,PT,light intensity drizzle
938,Andijon,40.78,72.34,26.6,92,90,2.24,UZ,fog
939,Maroantsetra,-15.43,49.73,75.72,85,92,7.31,MG,moderate rain
940,Bud,39.45,-86.18,44.01,81,90,13.87,US,overcast clouds
941,Rio Claro,-22.41,-47.56,84.2,54,0,6.93,BR,light rain
942,Tiarei,-17.53,-149.33,84.2,66,75,11.41,PF,broken clouds
943,Lhokseumawe,5.18,97.15,77.22,86,100,6.53,ID,light rain
944,Dire Dawa,9.59,41.87,64.11,62,1,2.28,ET,clear sky
945,Redmond,47.67,-122.12,42.01,94,56,2.64,US,broken clouds
946,Mokhotlong,-29.29,29.07,52.45,86,100,0.92,LS,heavy intensity rain
947,Churapcha,62.0,132.43,-46.5,77,93,2.75,RU,overcast clouds
948,Solano,38.23,-121.95,55.99,66,40,18.34,US,scattered clouds
949,Nalgonda,17.05,79.27,67.46,85,0,3.11,IN,clear sky
950,Saint Stephen,50.33,-4.9,42.8,86,98,6.93,GB,overcast clouds
951,Tres Lagoas,-20.75,-51.68,83.55,60,100,5.66,BR,heavy intensity rain
952,Pasco,28.29,-82.42,75.99,78,76,1.01,US,broken clouds
953,Marsh Harbour,26.54,-77.06,76.08,64,13,9.98,BS,few clouds
954,Kindu,-2.95,25.95,69.84,97,85,1.74,CD,moderate rain
955,Bow Island,49.87,-111.37,26.6,79,33,5.82,CA,scattered clouds
956,Ko Samui,9.54,99.94,82.36,70,100,1.86,TH,overcast clouds
957,Ugoofaaru,5.67,73.0,80.98,71,92,3.09,MV,overcast clouds
958,Yeppoon,-23.13,150.73,75.2,57,54,6.93,AU,broken clouds
959,Esso,55.93,158.7,5.07,84,82,1.61,RU,broken clouds
960,Huntingdon,52.33,-0.19,44.01,87,30,5.01,GB,scattered clouds
961,Tayoltita,24.08,-105.93,78.31,28,0,6.55,MX,clear sky
962,Birjand,32.87,59.22,37.4,69,75,4.47,IR,broken clouds
963,Toila,59.42,27.5,28.58,93,0,14.67,EE,clear sky
964,Anse-Bertrand,16.47,-61.51,82.4,69,0,10.29,GP,clear sky
965,Oksfjord,70.24,22.35,33.8,68,100,13.87,NO,light snow
966,Mallaig,54.22,-111.37,14.0,66,79,19.46,CA,broken clouds
967,Coahuayana,18.73,-103.68,86.16,54,37,6.78,MX,scattered clouds
968,Leo,11.1,-2.1,79.18,18,0,3.78,BF,clear sky
969,Shenzhen,22.55,114.07,69.01,95,100,7.56,CN,overcast clouds
970,Westport,41.14,-73.36,50.0,93,90,6.93,US,mist
971,Vila,42.03,-8.16,51.01,93,94,1.01,PT,overcast clouds
972,Zhigansk,66.77,123.37,-46.03,77,51,5.21,RU,broken clouds
973,Sioux Lookout,50.1,-91.92,10.4,78,40,3.36,CA,light snow
974,Skoghall,59.32,13.47,37.4,100,100,8.05,SE,overcast clouds
975,Krasnogorsk,55.82,37.32,18.0,78,0,13.42,RU,snow
976,Zmiyiv,49.7,36.36,32.0,92,75,15.66,UA,moderate rain
977,Marmora,44.46,7.09,33.01,87,5,5.82,IT,clear sky
978,Shiyan,32.65,110.78,44.65,58,100,2.24,CN,light rain
979,Karwar,14.8,74.13,76.06,74,0,4.83,IN,clear sky
980,San Jose,37.34,-121.89,60.01,77,75,8.05,US,broken clouds
981,Prudentopolis,-25.21,-50.98,74.93,70,69,1.3,BR,broken clouds
982,Walla Walla,46.06,-118.34,39.99,69,90,4.7,US,overcast clouds
983,Mount Darwin,-16.77,31.58,71.53,78,98,2.89,ZW,overcast clouds
984,Senanga,-16.12,23.27,71.64,81,99,3.91,ZM,light rain
985,Montbrison,45.67,4.08,45.0,75,90,8.05,FR,overcast clouds
986,Lumding,25.75,93.17,58.87,96,52,1.41,IN,broken clouds
987,Severnoye,56.35,78.36,7.77,95,91,8.37,RU,overcast clouds
988,Lere,10.39,8.57,69.78,24,0,2.66,NG,clear sky
989,Eldorado,-23.79,-54.28,87.26,48,7,8.34,BR,clear sky
990,Cutro,39.04,16.98,48.2,93,0,4.7,IT,clear sky
991,Wonthaggi,-38.6,145.59,64.99,86,100,4.97,AU,overcast clouds
992,Khartoum,15.55,32.53,79.0,14,0,5.82,SD,clear sky
993,Abu Dhabi,24.47,54.37,71.6,53,0,9.17,AE,clear sky
994,Rupert,42.62,-113.68,30.2,58,1,10.29,US,clear sky
995,Palauig,15.44,119.9,79.74,73,0,3.65,PH,clear sky
996,Aberfeldy,56.62,-3.86,43.0,94,94,5.01,GB,overcast clouds
997,Valle De Guadalupe,21.0,-102.62,73.72,34,82,9.26,MX,broken clouds
998,Three Hills,51.7,-113.27,24.01,79,99,17.22,CA,overcast clouds
999,Nassau,40.75,-73.58,55.99,100,90,10.29,US,fog
1000,Baft,29.23,56.61,35.65,74,0,2.46,IR,clear sky
1001,Mandalgovi,45.76,106.27,-10.37,78,0,11.95,MN,clear sky
1002,Bac Lieu,9.29,105.72,76.75,89,83,6.26,VN,broken clouds
1003,Beyneu,45.32,55.2,19.6,95,0,13.15,KZ,clear sky
1004,Nago,26.59,127.98,62.6,67,20,3.44,JP,few clouds
1005,Ekhabi,53.51,142.97,8.56,96,100,12.44,RU,snow
1006,Chudovo,59.12,31.68,24.19,93,0,7.38,RU,clear sky
1007,Porbandar,21.64,69.61,71.31,60,0,12.88,IN,clear sky
1008,Santa Cruz,-17.8,-63.17,87.8,58,40,17.22,BO,scattered clouds
1009,Victor Harbor,-35.57,138.62,73.99,49,100,10.47,AU,light rain
1010,Enshi,30.3,109.48,48.29,76,91,0.92,CN,overcast clouds
1011,Barra Patuca,15.8,-84.28,81.46,75,2,8.72,HN,clear sky
1012,Gondar,12.6,37.47,58.73,35,26,3.49,ET,scattered clouds
1013,Kloulklubed,7.04,134.26,77.0,94,75,3.36,PW,broken clouds
1014,Ternate,0.8,127.4,81.3,76,86,3.67,ID,overcast clouds
1015,Casablanca,33.59,-7.62,62.01,100,20,6.93,MA,few clouds
1016,Esmeraldas,-19.76,-44.31,86.0,48,40,11.41,BR,moderate rain
1017,Marrakesh,31.63,-8.01,60.8,63,0,4.7,MA,clear sky
1018,Porto Santo,33.07,-16.34,62.6,72,75,1.12,PT,broken clouds
1019,Batagay,67.63,134.63,-42.0,80,47,0.74,RU,scattered clouds
1020,Imeni Babushkina,59.76,43.13,13.33,92,13,6.53,RU,few clouds
1021,Thaton,16.92,97.37,67.28,77,0,2.82,MM,clear sky
1022,Peniche,39.36,-9.38,61.0,95,96,7.0,PT,overcast clouds
1023,Tessalit,20.2,1.01,63.9,28,0,9.55,ML,clear sky
1024,Tianpeng,30.99,103.94,51.01,1,70,4.27,CN,broken clouds
1025,Bara,10.37,10.73,73.42,23,30,1.54,NG,scattered clouds
1026,Lincoln,40.8,-96.67,32.0,80,75,8.05,US,broken clouds
1027,Susuman,62.78,148.17,-16.15,84,100,3.4,RU,overcast clouds
1028,Turukhansk,65.82,87.98,-6.12,91,100,20.6,RU,light snow
1029,Salym,60.06,71.48,9.07,96,46,5.37,RU,scattered clouds
1030,Tsumeb,-19.23,17.72,80.96,23,79,6.85,NA,broken clouds
1031,Oktyabrskoye,43.06,44.74,24.8,100,100,2.24,RU,overcast clouds
1032,Zverinogolovskoye,54.46,64.85,15.35,93,100,7.83,RU,overcast clouds
1033,Koslan,63.46,48.9,23.29,98,100,4.59,RU,light snow
1034,Megion,61.03,76.11,3.2,84,40,2.24,RU,scattered clouds
1035,Watsa,3.04,29.54,66.69,56,0,2.73,CD,clear sky
1036,Dingzhou,38.51,115.0,30.2,26,0,17.9,CN,clear sky
1037,Proddatur,14.73,78.55,65.98,85,6,3.09,IN,clear sky
1038,Viedma,-40.81,-63.0,66.99,42,100,1.99,AR,light rain
1039,Cheney,47.49,-117.58,30.2,92,90,4.7,US,mist
1040,Teupasenti,14.22,-86.7,78.8,57,75,11.41,HN,broken clouds
1041,Muisne,0.6,-80.03,84.2,79,75,11.41,EC,broken clouds
1042,Bintulu,3.17,113.03,77.0,100,20,2.24,MY,few clouds
1043,Serenje,-13.23,30.24,62.73,95,100,5.5,ZM,moderate rain
1044,Itaituba,-4.28,-55.98,95.0,47,40,5.82,BR,scattered clouds
1045,Sechura,-5.56,-80.82,78.08,57,97,18.12,PE,overcast clouds
1046,San Ignacio,17.16,-89.07,84.2,70,40,4.7,BZ,scattered clouds
1047,Kokopo,-4.35,152.26,79.18,80,41,2.82,PG,scattered clouds
1048,Harwich,51.94,1.28,45.0,84,76,8.99,GB,broken clouds
1049,Melo,-32.37,-54.18,82.8,68,99,1.57,UY,overcast clouds
1050,Mongo,12.18,18.69,73.4,21,0,2.93,TD,clear sky
1051,San Rafael Del Sur,11.85,-86.44,84.2,70,40,13.87,NI,scattered clouds
1052,Hit,33.64,42.83,56.79,54,9,7.23,IQ,clear sky
1053,Kalianget,-7.05,113.93,78.35,86,100,12.71,ID,light rain
1054,Novikovo,51.15,37.89,29.28,98,100,16.08,RU,snow
1055,Zeljezno Polje,44.41,17.93,37.4,100,90,2.24,BA,mist
1056,Ankara,39.92,32.85,51.8,66,75,12.75,TR,broken clouds
1057,Novoagansk,61.94,76.66,4.44,95,94,5.75,RU,overcast clouds
1058,Nurota,40.56,65.69,30.2,63,75,4.7,UZ,broken clouds
1059,Shubarkuduk,49.14,56.49,11.1,93,0,6.8,KZ,clear sky
1060,Funadhoo,6.15,73.27,81.81,69,74,4.03,MV,broken clouds
1061,Fort Morgan,40.25,-103.8,26.6,79,75,9.17,US,broken clouds
1062,Umiray,15.22,121.41,78.71,83,54,7.54,PH,moderate rain
1063,Xapuri,-10.65,-68.5,82.87,84,99,2.62,BR,light rain
1064,Pizarro,4.95,-77.37,81.05,80,100,2.91,CO,light rain
1065,Aripuana,-9.17,-60.63,82.63,72,96,1.12,BR,overcast clouds
1066,Patur,20.45,76.93,66.94,71,90,3.36,IN,overcast clouds
1067,Awjilah,29.11,21.29,65.1,29,38,10.76,LY,scattered clouds
1068,Requena,39.49,-1.1,46.99,67,35,5.01,ES,scattered clouds
1069,Byron Bay,-28.65,153.62,68.0,88,75,20.8,AU,light rain
1070,Maine-Soroa,13.21,12.02,76.66,17,0,6.69,NE,clear sky
1071,Oga,46.46,10.35,28.4,100,75,1.12,IT,light snow
1072,Palana,59.12,159.97,12.07,89,86,2.68,RU,overcast clouds
1073,Whitehaven,54.55,-3.58,39.0,95,18,5.03,GB,few clouds
1074,Zyryanka,65.75,150.85,-25.29,85,100,10.83,RU,overcast clouds
1075,Sao Jose Da Coroa Grande,-8.9,-35.15,78.15,76,5,9.66,BR,clear sky
1076,Leshukonskoye,64.9,45.76,19.13,97,100,3.87,RU,light snow
1077,Lashio,22.93,97.75,52.9,98,26,0.76,MM,scattered clouds
1078,Maniitsoq,65.42,-52.9,24.64,86,100,6.69,GL,overcast clouds
1079,Council Bluffs,41.26,-95.86,32.0,80,40,13.87,US,scattered clouds
1080,Slave Lake,55.28,-114.77,3.2,71,90,25.28,CA,light snow
1081,Ekibastuz,51.67,75.37,6.17,89,47,13.42,KZ,scattered clouds
1082,Gorele,41.03,39.0,69.8,28,75,13.87,TR,broken clouds
1083,Alpena,45.06,-83.43,32.0,97,90,21.92,US,snow
1084,Zalantun,48.0,122.72,-3.1,78,11,6.87,CN,few clouds
1085,Liaoyang,41.27,123.17,12.2,39,0,8.95,CN,clear sky
1086,Beppu,33.27,131.49,41.47,66,39,5.5,JP,scattered clouds
1087,Sai Buri,6.7,101.62,76.5,87,100,3.24,TH,overcast clouds
1088,Rey Bouba,8.67,14.18,79.23,20,81,0.81,CM,broken clouds
1089,Khash,28.22,61.22,41.68,59,0,2.15,IR,clear sky
1090,Pochutla,15.74,-96.47,85.26,60,98,5.79,MX,overcast clouds
1091,Ngama,11.78,17.17,79.32,16,0,7.94,TD,clear sky
1092,Kovur,14.48,79.98,69.64,78,0,3.27,IN,clear sky
1093,Benguela,-12.58,13.41,74.12,75,40,1.43,AO,scattered clouds
1094,Manyana,-23.4,21.72,76.77,25,0,14.34,BW,clear sky
